"","id","gene_short_name","anus","colon","log2ratio"
"306","ENSMUSG00000021670","Hmgcr",0.275,1.90389415876186,2.79144975485723
"307","ENSMUSG00000021676","Iqgap2",0.0113636363636364,0.757363954068897,6.05849028307162
"308","ENSMUSG00000021699","Pde4d",0.0295454545454545,0.230154767848228,2.9615962300002
"309","ENSMUSG00000021702","Thbs4",0.00568181818181818,1.54118821767349,8.08347468043971
"310","ENSMUSG00000021725","Parp8",0.181818181818182,0.00574138791812282,-4.9849531311184
"311","ENSMUSG00000021728","Emb",0.273863636363636,0.0227159261108337,-3.59168168831931
"312","ENSMUSG00000021749","Oit1",0.0954545454545455,10.5926110833749,6.79402864377512
"313","ENSMUSG00000021760","Gpx8",0.206818181818182,0.0017473789316026,-6.88702671042914
"314","ENSMUSG00000021792","Fam213a",1.86136363636364,0.125561657513729,-3.88989204412353
"315","ENSMUSG00000021835","Bmp4",0.285227272727273,0.00823764353469795,-5.11373642688037
"316","ENSMUSG00000021866","Anxa11",0.136363636363636,1.64428357463804,3.59192824688957
"317","ENSMUSG00000021947","Cryl1",0.179545454545455,0.909136295556665,2.34014746651169
"318","ENSMUSG00000021950","Anxa8",4.76590909090909,0.604093859211183,-2.97990680622268
"319","ENSMUSG00000021983","Atp8a2",0.00113636363636364,0.152770843734398,7.0708008504046
"320","ENSMUSG00000021990","Spata13",0.00227272727272727,0.152770843734398,6.0708008504046
"321","ENSMUSG00000022014","Epsti1",0.00113636363636364,0.389415876185721,8.42074332146156
"322","ENSMUSG00000022033","Pbk",0.0204545454545455,0.260359460808787,3.67001144878941
"323","ENSMUSG00000022034","Esco2",0.0386363636363636,0.194208686969546,2.3295765114478
"324","ENSMUSG00000022037","Clu",0.430681818181818,0.00624063904143784,-6.10878484068442
"325","ENSMUSG00000022048","Dpysl2",0.00909090909090909,0.147778332501248,4.0228663733409
"326","ENSMUSG00000022074","Tnfrsf10b",0.0386363636363636,0.323015476784823,3.06357206845412
"327","ENSMUSG00000022090","Pdlim2",0.913636363636364,0.100099850224663,-3.19018025701206
"328","ENSMUSG00000022094","Slc39a14",0.0295454545454545,0.13354967548677,2.17636837085937
"329","ENSMUSG00000022096","Hr",0.253409090909091,0.0419370943584623,-2.59516946942959
"330","ENSMUSG00000022098","Bmp1",0.114772727272727,0.0104842735896156,-3.45248105226108
"331","ENSMUSG00000022114","Spry2",0.0806818181818182,0.555916125811283,2.78455173099506
"332","ENSMUSG00000022123","Scel",0.354545454545455,0.017973040439341,-4.30206420970798
"333","ENSMUSG00000022146","Osmr",0.215909090909091,0.00424363454817773,-5.66897975936866
"334","ENSMUSG00000022178","Ajuba",0.648863636363636,0.00873689465801298,-6.21465091070592
"335","ENSMUSG00000022197","Pdzd2",0.518181818181818,0.0302046929605592,-4.10061376917819
"336","ENSMUSG00000022203","Efs",0.328409090909091,0.00349475786320519,-6.55415775273112
"337","ENSMUSG00000022206","Npr3",0.138636363636364,0.000499251123315027,-8.11732432985093
"338","ENSMUSG00000022217","Emc9",0.307954545454545,0.0763854218671992,-2.01134819094927
"339","ENSMUSG00000022218","Tgm1",0.214772727272727,0.00324513230154768,-6.04838969836803
"340","ENSMUSG00000022219","Cideb",0.00227272727272727,0.203944083874189,6.48760527585764
"341","ENSMUSG00000022221","Ripk3",0.0340909090909091,0.13654518222666,2.00191943489599
"342","ENSMUSG00000022229","Atp12a",0.0113636363636364,1.50599101347978,7.0501447798511
"343","ENSMUSG00000022235","Cmbl",0.00909090909090909,0.454318522216675,5.64313574279801
"344","ENSMUSG00000022297","Fzd6",0.781818181818182,0.0688966550174738,-3.50432729021198
"345","ENSMUSG00000022322","Shcbp1",0.0193181818181818,0.110334498252621,2.51385272585304
"346","ENSMUSG00000022324","Matn2",0.35,0.0157264103844234,-4.47609360948303
"347","ENSMUSG00000022330","Osr2",0.878409090909091,0.00698951572641038,-6.97355667415529
"348","ENSMUSG00000022332","Khdrbs3",0.00340909090909091,0.17773339990015,5.70418393795719
"349","ENSMUSG00000022382","Wnt7b",0.247727272727273,0.0017473789316026,-7.14741639500737
"350","ENSMUSG00000022383","Ppara",0.164772727272727,0.0411882176734898,-2.00017386805717
"351","ENSMUSG00000022408","Fam83f",0.367045454545455,0.0664003994008986,-2.46669491148078
"352","ENSMUSG00000022415","Syngr1",0.263636363636364,0.0204692960559161,-3.68701598279754
"353","ENSMUSG00000022419","Deptor",0.2375,1.15327009485771,2.27973101193449
"354","ENSMUSG00000022436","Sh3bp1",0.406818181818182,0.0167249126310534,-4.60431357909453
"355","ENSMUSG00000022440","C1qtnf6",0.00568181818181818,0.221417873190215,5.28427520712565
"356","ENSMUSG00000022468","Endou",0.532954545454545,0.000748876684972541,-9.47506860408227
"357","ENSMUSG00000022475","Hdac7",0.151136363636364,0.0252121817274089,-2.58365794503744
"358","ENSMUSG00000022479","Vdr",0.331818181818182,1.58512231652521,2.25612932537883
"359","ENSMUSG00000022485","Hoxc5",0.119318181818182,0.000748876684972541,-7.31587000923301
"360","ENSMUSG00000022505","Emp2",3.69431818181818,0.479530703944084,-2.94561302931288
"361","ENSMUSG00000022508","Bcl6",0.197727272727273,0.0361957064403395,-2.44962139812184
"362","ENSMUSG00000022510","Trp63",3.26590909090909,0.0169745381927109,-7.58796849749505
"363","ENSMUSG00000022512","Cldn1",0.292045454545455,0.00349475786320519,-6.38485661942432
"364","ENSMUSG00000022546","Gpt",0.728409090909091,0.0614078881677484,-3.56825303356755
"365","ENSMUSG00000022575","Gsdmd",0.00795454545454545,0.54018971542686,6.08554286948116
"366","ENSMUSG00000022582","Ly6g",0.00454545454545455,0.769345981028457,7.40306415422674
"367","ENSMUSG00000022596","Slurp1",0.247727272727273,0.00948577134298552,-4.70684380362139
"368","ENSMUSG00000022602","Arc",0.0306818181818182,1.43285072391413,5.54536052711153
"369","ENSMUSG00000022636","Alcam",0.0488636363636364,0.804043934098852,4.04044119839267
"370","ENSMUSG00000022656","Nectin3",0.0136363636363636,0.796305541687469,5.86779121564303
"371","ENSMUSG00000022676","Snai2",0.317045454545455,0.00149775336994508,-7.72574580339608
"372","ENSMUSG00000022683","Pla2g10",0.0136363636363636,1.30803794308537,6.58380160341561
"373","ENSMUSG00000022686","B3gnt5",0.00568181818181818,0.827009485771343,7.1854074009056
"374","ENSMUSG00000022723","Crybg3",0.461363636363636,0.0801298052920619,-2.52549342235092
"375","ENSMUSG00000022747","St3gal6",0.0420454545454545,1.76010983524713,5.38757180733904
"376","ENSMUSG00000022750","Klhl22",0.025,0.140788816774838,2.49353274147345
"377","ENSMUSG00000022754","Tmem45a",4.2375,0.0237144283574638,-7.48130446573074
"378","ENSMUSG00000022755","Adgrg7",0.0477272727272727,0.53919121318023,3.49791118198402
"379","ENSMUSG00000022793","B4galt4",0.00340909090909091,0.174488267598602,5.67759915236623
"380","ENSMUSG00000022809","Nr1i2",0.00113636363636364,0.259860209685472,7.83716736101137
"381","ENSMUSG00000022822","Abcc5",0.2,0.0239640539191213,-3.06105611020419
"382","ENSMUSG00000022824","Muc13",0.115909090909091,11.4625561657514,6.62779126938648
"383","ENSMUSG00000022836","Mylk",0.0125,0.359211183225162,4.84483226581495
"384","ENSMUSG00000022843","Clcn2",0.0397727272727273,0.31228157763355,2.97299606493281
"385","ENSMUSG00000022844","Pdia5",0.0170454545454545,0.194957563654518,3.51570115024541
"386","ENSMUSG00000022860","Chodl",0,0.108087868197703,Inf
"387","ENSMUSG00000022864","D16Ertd472e",0.475,0.017973040439341,-4.72402112292662
"388","ENSMUSG00000022883","Robo1",0.540909090909091,0.00649026460309536,-6.3809650374549
"389","ENSMUSG00000022900","Ildr1",0.0102272727272727,0.552670993509735,5.75592751305119
"390","ENSMUSG00000022912","Pros1",0.389772727272727,0.0958562156764853,-2.0236892577397
"391","ENSMUSG00000022949","Clic6",0.00227272727272727,0.529455816275587,7.86394191324251
"392","ENSMUSG00000022965","Ifngr2",0.154545454545455,1.06789815277084,2.78867093362666
"393","ENSMUSG00000022969","Il10rb",0.0772727272727273,0.347978032950574,2.17096501233004
"394","ENSMUSG00000022994","Adcy6",0.0806818181818182,0.600848726909636,2.89668631468177
"395","ENSMUSG00000022995","Enah",0.384090909090909,0.00673989016475287,-5.83257892640676
"396","ENSMUSG00000023031","Cela1",0.0863636363636364,6.2573639540689,6.17898721964649
"397","ENSMUSG00000023034","Nr4a1",0.278409090909091,3.16025961058412,3.50476485302509
"398","ENSMUSG00000023043","Krt18",0.0772727272727273,7.85396904643035,6.66731878443073
"399","ENSMUSG00000023057","Fabp2",0.00909090909090909,0.28107838242636,4.95040411979218
"400","ENSMUSG00000023087","Noct",0.0613636363636364,0.342985521717424,2.48269179436658
"401","ENSMUSG00000023092","Fhl1",0.0488636363636364,1.68996505242137,5.11208837147221
"402","ENSMUSG00000023122","Sult1c2",0.0136363636363636,0.802296555167249,5.87860472066589
"403","ENSMUSG00000023169","Slc38a1",0.00795454545454545,0.385421867199201,5.59851512292243
"404","ENSMUSG00000023236","Scg5",0.00113636363636364,0.105341987019471,6.53451219641914
"405","ENSMUSG00000023243","Kcnk5",0.0125,0.301048427358962,4.58999558097474
"406","ENSMUSG00000023247","Guca2a",0.144318181818182,2.23115327009486,3.9504646503348
"407","ENSMUSG00000023249","Parp3",0.00340909090909091,0.0998502246630055,4.87230669676552
"408","ENSMUSG00000023345","Poc1a",0.0272727272727273,0.138042935596605,2.3395861772255
"409","ENSMUSG00000023348","Trip6",0.295454545454545,0.0262106839740389,-3.49470928765038
"410","ENSMUSG00000023393","Slc17a9",0.0113636363636364,0.180479281078382,3.98933674977571
"411","ENSMUSG00000023460","Rab12",0.304545454545455,0.072391412880679,-2.07276709273089
"412","ENSMUSG00000023505","Cdca3",0.075,0.585871193210185,2.96562101487667
"413","ENSMUSG00000023571","C1qtnf12",0.480681818181818,0.118572141787319,-2.01931714218969
"414","ENSMUSG00000023886","Smoc2",1.52045454545455,0.207688467299051,-2.87200967478842
"415","ENSMUSG00000023914","Mep1a",0.0102272727272727,0.695956065901148,6.08850285213806
"416","ENSMUSG00000023918","Adgrf4",0.590909090909091,0.00399400898652022,-7.2089548053165
"417","ENSMUSG00000023959","Clic5",0.00227272727272727,0.687219171243135,8.24020190230751
"418","ENSMUSG00000023960","Enpp5",0.0431818181818182,0.198452321517723,2.20029654444008
"419","ENSMUSG00000023961","Enpp4",0.0125,0.09036445332002,2.85382727615786
"420","ENSMUSG00000023972","Ptk7",0.503409090909091,0.0494258612081877,-3.34839326076346
"421","ENSMUSG00000024029","Tff3",0.0454545454545455,3.18671992011982,6.13150384528037
"422","ENSMUSG00000024036","Slc37a1",0.0113636363636364,0.484523215177234,5.41406931553825
"423","ENSMUSG00000024044","Epb41l3",0.0522727272727273,0.428357463804294,3.03468488915448
"424","ENSMUSG00000024056","Ndc80",0.0125,0.116575137294059,3.22126012878432
"425","ENSMUSG00000024059","Clip4",0.963636363636364,0.00873689465801298,-6.78522442990628
"426","ENSMUSG00000024105","Themis3",0.00227272727272727,0.209685471792312,6.52765852537808
"427","ENSMUSG00000024124","Prss30",0.00113636363636364,0.341737393909136,8.23231973896985
"428","ENSMUSG00000024140","Epas1",0.0340909090909091,0.331003494757863,3.27938747221602
"429","ENSMUSG00000024180","Tmem8",0.0397727272727273,0.418622066899651,3.39579696433133
"430","ENSMUSG00000024222","Fkbp5",0.0295454545454545,0.182975536694958,2.63064267770467
"431","ENSMUSG00000024225","Clps",0.00113636363636364,0.411382925611583,8.49991353489517
"432","ENSMUSG00000024232","Bambi",0.00681818181818182,0.164752870693959,4.59477272123661
"433","ENSMUSG00000024247","Pkdcc",0.00454545454545455,0.420119820269596,6.5302324690419
"434","ENSMUSG00000024268","Celf4",0.192045454545455,0.0399400898652022,-2.26553833368287
"435","ENSMUSG00000024270","Slc39a6",1.10909090909091,0.0354468297553669,-4.96757721034625
"436","ENSMUSG00000024277","Mapre2",0.0761363636363636,0.64253619570644,3.07712015547488
"437","ENSMUSG00000024313","Mep1b",0.00113636363636364,0.13854218671992,6.92975696894942
"438","ENSMUSG00000024378","Stard4",0.196590909090909,1.69895157264104,3.11137621604024
"439","ENSMUSG00000024379","Tslp",0.105681818181818,0.00474288567149276,-4.47781828995249
"440","ENSMUSG00000024381","Bin1",0.025,0.143784323514728,2.52390639051697
"441","ENSMUSG00000024388","Myo7b",0.00681818181818182,0.324013979031453,5.57052517498993
"442","ENSMUSG00000024480","Ap3s1",0.0909090909090909,0.541437843235147,2.57429925049686
"443","ENSMUSG00000024486","Hbegf",0.394318181818182,6.99625561657514,4.14915086175948
"444","ENSMUSG00000024501","Dpysl3",0.025,0.107588617074388,2.10552544816375
"445","ENSMUSG00000024503","Spink1",0.0204545454545455,1.13330004992511,5.79196458844792
"446","ENSMUSG00000024521","Pmaip1",0.0125,0.597104343484773,5.57798306327276
"447","ENSMUSG00000024535","Snx24",0.0329545454545455,0.234148776834748,2.82887612509976
"448","ENSMUSG00000024538","Ppic",0.322727272727273,0.0157264103844234,-4.35905418829281
"449","ENSMUSG00000024556","Me2",0.0363636363636364,0.550673989016475,3.92063008330333
"450","ENSMUSG00000024597","Slc12a2",0.368181818181818,2.0264603095357,2.46047162952502
"451","ENSMUSG00000024619","Cdx1",0.00568181818181818,1.72890664003994,8.24929158502182
"452","ENSMUSG00000024640","Psat1",0.903409090909091,0.0459311033449825,-4.29783608640275
"453","ENSMUSG00000024642","Tle4",0.203409090909091,0.845731402895657,2.05581538977989
"454","ENSMUSG00000024659","Anxa1",8.29204545454546,1.54767848227659,-2.42162223054846
"455","ENSMUSG00000024665","Fads2",0,0.125062406390414,Inf
"456","ENSMUSG00000024697","Gna14",0.0352272727272727,0.19071392910634,2.43664552536083
"457","ENSMUSG00000024712","Rfk",0.188636363636364,1.37593609585622,2.86673374906932
"458","ENSMUSG00000024727","Trpm6",0.00227272727272727,0.319021467798303,7.13308512865895
"459","ENSMUSG00000024730","Ms4a8a",0.0204545454545455,3.05791313030454,7.22398213504693
"460","ENSMUSG00000024731","Ms4a10",0.0147727272727273,0.163005491762356,3.46391247111729
"461","ENSMUSG00000024736","Tmem132a",0.152272727272727,0.0137294058911633,-3.47131646922116
"462","ENSMUSG00000024743","Syt7",0.00113636363636364,0.210434348477284,7.53280182865403
"463","ENSMUSG00000024776","Stambpl1",0.0409090909090909,0.17973040439341,2.13534110259931
"464","ENSMUSG00000024784","Gpha2",0.103409090909091,0.00199700449326011,-5.69438163248674
"465","ENSMUSG00000024795","Kif20b",0.0306818181818182,0.245381927109336,2.99957311188906
"466","ENSMUSG00000024812","Tjp2",0.142045454545455,0.581627558662007,2.03374296259151
"467","ENSMUSG00000024846","Cst6",1.63522727272727,0.375686470294558,-2.12189009738128
"468","ENSMUSG00000024866","Acy3",0.0147727272727273,0.119570644033949,3.01685513530704
"469","ENSMUSG00000024867","Pip5k1b",0.0113636363636364,0.377683474787818,5.05468118504133
"470","ENSMUSG00000024883","Rin1",0.245454545454545,0.0299550673989016,-3.034583898843
"471","ENSMUSG00000024899","Papss2",0.00909090909090909,0.742386420369446,6.35160193976437
"472","ENSMUSG00000024912","Fosl1",0.0238636363636364,0.227658512231653,3.25398559909793
"473","ENSMUSG00000024935","Slc1a1",0.00568181818181818,0.303045431852222,5.73703761908027
"474","ENSMUSG00000024936","Kcnk7",0.673863636363636,0.00599101347978033,-6.8135127861129
"475","ENSMUSG00000024940","Ltbp3",0.175,0.0107338991512731,-4.02710877828085
"476","ENSMUSG00000024960","Plcb3",0.263636363636364,1.07363954068897,2.02588842852903
"477","ENSMUSG00000024972","Lgals12",0.0181818181818182,0.146030953569646,3.00570582218272
"478","ENSMUSG00000024985","Tcf7l2",0.286363636363636,1.69795307039441,2.56787637491988
"479","ENSMUSG00000024986","Hhex",0.00340909090909091,0.167748377433849,5.62076792976956
"480","ENSMUSG00000024990","Rbp4",0,0.113579630554169,Inf
"481","ENSMUSG00000024997","Prdx3",0.151136363636364,0.771592611083375,2.35198851106899
"482","ENSMUSG00000024998","Plce1",0.00909090909090909,0.591113330004993,6.0228663733409
"483","ENSMUSG00000025002","Cyp2c55",0.0147727272727273,2.14528207688467,7.1820873513448
"484","ENSMUSG00000025037","Maoa",0.288636363636364,2.96729905142287,3.36182535911946
"485","ENSMUSG00000025064","Col17a1",5.8375,0.0299550673989016,-7.60640675502649
"486","ENSMUSG00000025076","Casp7",0.0522727272727273,0.712431352970544,3.7686206711307
"487","ENSMUSG00000025083","Afap1l2",0.0977272727272727,0.00499251123315027,-4.29092365210278
"488","ENSMUSG00000025104","Hdgfl3",0.242045454545455,0.00524213679480779,-5.52897918973513
"489","ENSMUSG00000025150","Cbr2",1.8875,0.123065401897154,-3.93897951387251
"490","ENSMUSG00000025161","Slc16a3",0.242045454545455,0.0514228657014478,-2.23479608533067
"491","ENSMUSG00000025171","Ubtd1",0.153409090909091,0.0374438342486271,-2.034583898843
"492","ENSMUSG00000025176","Hoga1",0.0284090909090909,0.159510733899151,2.48922893888422
"493","ENSMUSG00000025207","Sema4g",0.0875,1.36520219670494,3.96368781377734
"494","ENSMUSG00000025232","Hexa",0.0556818181818182,0.543434847728407,3.28682885578495
"495","ENSMUSG00000025278","Flnb",0.154545454545455,0.968047928107838,2.6470472545684
"496","ENSMUSG00000025283","Sat1",1.57613636363636,8.39740389415876,2.41355102053086
"497","ENSMUSG00000025314","Ptprj",0.0318181818181818,0.137044433349975,2.10672042465955
"498","ENSMUSG00000025347","Mettl7b",0.00113636363636364,0.242386420369446,7.73674049313114
"499","ENSMUSG00000025401","Myo1a",0.0272727272727273,1.8854218671992,6.11128457853642
"500","ENSMUSG00000025402","Nab2",0.113636363636364,0.0169745381927109,-2.74298034081243
"501","ENSMUSG00000025403","Shmt2",0.354545454545455,0.0868696954568148,-2.02904571530157
"502","ENSMUSG00000025427","Rnf165",0.109090909090909,0.000998502246630055,-6.7715494930092
"503","ENSMUSG00000025464","Paox",0.632954545454545,0.107588617074388,-2.55657645053898
"504","ENSMUSG00000025481","Urah",1.48522727272727,0.248127808287569,-2.5815283765212
"505","ENSMUSG00000025492","Ifitm3",8.71022727272727,0.348976535197204,-4.64150842345875
"506","ENSMUSG00000025494","Sigirr",0.0204545454545455,0.156515227159261,2.93580963907168
"507","ENSMUSG00000025497","Cdhr5",0.0159090909090909,2.32301547678482,7.1900035574116
"508","ENSMUSG00000025498","Irf7",0.0170454545454545,0.176984523215177,3.37616422934295
"509","ENSMUSG00000025509","Pnpla2",0.128409090909091,0.544932601098353,2.08533046028756
"510","ENSMUSG00000025515","Muc2",0.0409090909090909,2.63904143784324,6.01144871591121
"511","ENSMUSG00000025555","Farp1",0.0102272727272727,0.133050424363455,3.70147972902882
"512","ENSMUSG00000025557","Slc15a1",0.0181818181818182,0.606090863704443,5.05896571396763
"513","ENSMUSG00000025575","Cant1",0.155681818181818,0.796305541687469,2.35472163340366
"514","ENSMUSG00000025650","Col7a1",0.213636363636364,0.0054917623564653,-5.28174422532839
"515","ENSMUSG00000025780","Itih5",0.0568181818181818,2.69221168247629,5.56629537398504
"516","ENSMUSG00000025790","Slco3a1",0.763636363636364,0.00499251123315027,-7.25697632017945
"517","ENSMUSG00000025792","Slc25a10",0.0818181818181818,0.432351472790814,2.40171122099636
"518","ENSMUSG00000025813","Homer2",0.248863636363636,0.0491762356465302,-2.33932223243285
"519","ENSMUSG00000025880","Smad7",0.189772727272727,1.07014478282576,2.49546141705487
"520","ENSMUSG00000025885","Myo5b",0.0863636363636364,0.370194707938093,2.099788376723
"521","ENSMUSG00000025915","Sgk3",0.268181818181818,0.0159760359460809,-4.06923004164989
"522","ENSMUSG00000025927","Tfap2b",0.593181818181818,0.00249625561657514,-7.89256489397057
"523","ENSMUSG00000025934","Gsta3",0.146590909090909,0.608587119321018,2.05366816290891
"524","ENSMUSG00000025986","Slc39a10",0.239772727272727,0.0541687468796805,-2.14613494855075
"525","ENSMUSG00000025991","Cps1",0.00113636363636364,0.312780828756865,8.10458370703381
"526","ENSMUSG00000025993","Slc40a1",0.0397727272727273,0.713429855217174,4.1649201918628
"527","ENSMUSG00000026039","Sgo2a",0.025,0.12955566650025,2.37357211743254
"528","ENSMUSG00000026062","Slc9a2",0.00227272727272727,0.18572141787319,6.35257181881998
"529","ENSMUSG00000026073","Il1r2",1.14886363636364,0.00449326010983525,-7.99822927274875
"530","ENSMUSG00000026094","Stk17b",0.103409090909091,0.654018971542686,2.66096946393807
"531","ENSMUSG00000026110","Mgat4a",0.0454545454545455,2.06090863704443,5.50271216824784
"532","ENSMUSG00000026121","Sema4c",0.154545454545455,0.0307039440838742,-2.33153532819915
"533","ENSMUSG00000026126","Ptpn18",0.0102272727272727,0.772591113330005,6.23921170037127
"534","ENSMUSG00000026131","Dst",4.86590909090909,0.937593609585622,-2.37567472501978
"535","ENSMUSG00000026149","Tm4sf20",0.025,5.02121817274089,7.64996550658765
"536","ENSMUSG00000026158","Ogfrl1",0.193181818181818,0.0124812780828757,-3.95212173865103
"537","ENSMUSG00000026166","Ccl20",0.0204545454545455,0.100099850224663,2.29094643272456
"538","ENSMUSG00000026167","Wnt10a",0.665909090909091,0.00474288567149276,-7.13341633326671
"539","ENSMUSG00000026175","Vil1",0.0102272727272727,1.43809286070894,7.13559154874887
"540","ENSMUSG00000026185","Igfbp5",1.12159090909091,0.0336994508237644,-5.05667766969361
"541","ENSMUSG00000026220","Slc16a14",0.228409090909091,0.000499251123315027,-8.83763868346698
"542","ENSMUSG00000026227","2810459M11Rik",0.00113636363636364,0.121817274088867,6.74415034527484
"543","ENSMUSG00000026259","Ngef",0.0272727272727273,0.149026460309536,2.4500376282556
"544","ENSMUSG00000026271","Gpr35",0.0136363636363636,0.106590114827758,2.96654276661129
"545","ENSMUSG00000026303","Mlph",0.00681818181818182,0.341238142785821,5.64524803459686
"546","ENSMUSG00000026304","Rab17",0.00681818181818182,0.099600599101348,3.86869544321314
"547","ENSMUSG00000026315","Serpinb8",0.3375,0.00474288567149276,-6.15297859964523
"548","ENSMUSG00000026321","Tnfrsf11a",0.0602272727272727,0.555416874687968,3.20508217388988
"549","ENSMUSG00000026322","Htr4",0,0.141787319021468,Inf
"550","ENSMUSG00000026380","Tfcp2l1",0.1375,1.30529206190714,3.2468691252842
"551","ENSMUSG00000026389","Steap3",0.0363636363636364,0.155267099350974,2.09418377784255
"552","ENSMUSG00000026398","Nr5a2",0.00227272727272727,0.318771842236645,7.13195581741468
"553","ENSMUSG00000026399","Cd55",0.198863636363636,1.03320019970045,2.37726842910991
"554","ENSMUSG00000026413","Pkp1",3.54318181818182,0.264852720918622,-3.74178326407107
"555","ENSMUSG00000026417","Pigr",0.151136363636364,16.9745381927109,6.81137769812319
"556","ENSMUSG00000026418","Tnni1",0.00227272727272727,0.529705441837244,7.86462194862672
"557","ENSMUSG00000026429","Ube2t",0.0227272727272727,0.133300049925112,2.55218084451214
"558","ENSMUSG00000026430","Rassf5",0.231818181818182,0.00274588117823265,-6.39958071562225
"559","ENSMUSG00000026435","Slc45a3",0.0125,0.239390913629556,4.25936839409279
"560","ENSMUSG00000026450","Chit1",2.74659090909091,0.0169745381927109,-7.33812590880329
"561","ENSMUSG00000026463","Atp2b4",1.09318181818182,0.0127309036445332,-6.42405473408659
"562","ENSMUSG00000026471","Mr1",0.109090909090909,0.00149775336994508,-6.18658699228805
"563","ENSMUSG00000026478","Lamc1",0.125,0.0214677983025462,-2.54168195111061
"564","ENSMUSG00000026480","Ncf2",0.00681818181818182,0.18472291562656,4.75983196750711
"565","ENSMUSG00000026483","Fam129a",0.105681818181818,0.488267598602097,2.20794485155615
"566","ENSMUSG00000026531","Mptx1",0.138636363636364,8.95057413879181,6.01260260365946
"567","ENSMUSG00000026535","Ifi202b",0.315909090909091,0.00224663005491762,-7.13560306356924
"568","ENSMUSG00000026544","Dusp23",0.0420454545454545,0.182476285571643,2.11768723803544
"569","ENSMUSG00000026556","Vangl2",0.368181818181818,0.0299550673989016,-3.61954639956415
"570","ENSMUSG00000026576","Atp1b1",0.244318181818182,8.95307039440839,5.19554939359051
"571","ENSMUSG00000026600","Soat1",0.0102272727272727,0.651772341487768,5.99387474858248
"572","ENSMUSG00000026604","Ptpn14",0.752272727272727,0.00923614578132801,-6.34782103346632
"573","ENSMUSG00000026605","Cenpf",0.075,0.650773839241138,3.11719375588905
"574","ENSMUSG00000026622","Nek2",0.00909090909090909,0.128307538691962,3.81903755690583
"575","ENSMUSG00000026628","Atf3",1.275,13.8357463804294,3.43983132119086
"576","ENSMUSG00000026670","Uap1",0.192045454545455,1.05267099350974,2.4545348777089
"577","ENSMUSG00000026672","Optn",0.00568181818181818,0.130803794308537,4.52490791436204
"578","ENSMUSG00000026676","Ccdc3",0.927272727272727,0.0072391412880679,-7.00103133913197
"579","ENSMUSG00000026748","Plxdc2",0.648863636363636,0.00399400898652022,-7.34393392765089
"580","ENSMUSG00000026749","Nek6",0.0102272727272727,0.200698951572641,4.29453969744857
"581","ENSMUSG00000026765","Lypd6b",0.1125,0.0142286570144783,-2.98305359820292
"582","ENSMUSG00000026773","Pfkfb3",0.101136363636364,0.0219670494258612,-2.20288880461715
"583","ENSMUSG00000026779","Mastl",0.0272727272727273,0.133799301048427,2.29453969744857
"584","ENSMUSG00000026782","Abi2",0.143181818181818,0.0344483275087369,-2.0553424590098
"585","ENSMUSG00000026797","Stxbp1",0.0170454545454545,0.183974038941588,3.4320432211985
"586","ENSMUSG00000026811","St6galnac6",0.0386363636363636,2.44658012980529,5.98466340662083
"587","ENSMUSG00000026819","Slc25a25",0.0897727272727273,0.446080878681977,2.31295617857634
"588","ENSMUSG00000026828","Galnt5",0,0.145781328007988,Inf
"589","ENSMUSG00000026870","Cutal",0.00454545454545455,0.207438841737394,5.5121176744823
"590","ENSMUSG00000026893","Gca",0.00340909090909091,0.100599101347978,4.88308653551876
"591","ENSMUSG00000026923","Notch1",1.4,0.237893160259611,-2.55704112907301
"592","ENSMUSG00000026944","Abca2",0.105681818181818,0.0137294058911633,-2.94438608987142
"593","ENSMUSG00000026961","Lrrc26",0.0227272727272727,0.352471293060409,3.95500928609577
"594","ENSMUSG00000026970","Rbms1",1.37045454545455,0.338242636045931,-2.0185240479469
"595","ENSMUSG00000026989","Dapl1",25.2943181818182,0.063654518222666,-8.63433471510472
"596","ENSMUSG00000027068","Dhrs9",0.140909090909091,0.0147279081377933,-3.25814025331308
"597","ENSMUSG00000027171","Prrg4",0.117045454545455,0.00399400898652022,-4.87308751947127
"598","ENSMUSG00000027186","Elf5",0.267045454545455,0.00199700449326011,-7.06310393885305
"599","ENSMUSG00000027199","Gatm",0,0.106090863704443,Inf
"600","ENSMUSG00000027210","Meis2",2.02045454545455,0.0139790314528208,-7.17527167906021
"601","ENSMUSG00000027224","Duoxa1",0.178409090909091,0.00299550673989016,-5.89624524045852
"602","ENSMUSG00000027230","Creb3l1",0.025,1.16400399400899,5.54102410341455
"603","ENSMUSG00000027253","Lrp4",0.285227272727273,0.0601597603594608,-2.24524121000886
"604","ENSMUSG00000027257","Pacsin3",0.196590909090909,0.0394408387418872,-2.31743447174767
"605","ENSMUSG00000027276","Jag1",0.938636363636364,0.0823764353469795,-3.51026274946168
"606","ENSMUSG00000027298","Tyro3",0.177272727272727,0.0299550673989016,-2.56509861554178
"607","ENSMUSG00000027306","Nusap1",0.0193181818181818,0.32226660009985,4.0602234517688
"608","ENSMUSG00000027315","Spint1",0.2875,1.27184223664503,2.14528586407082
"609","ENSMUSG00000027317","Ppp1r14d",0.0102272727272727,0.858212680978532,6.3908418357477
"610","ENSMUSG00000027326","Knl1",0.0454545454545455,0.214428357463804,2.23799923396305
"611","ENSMUSG00000027340","Slc23a2",0.0284090909090909,0.151772341487768,2.41748433138081
